RankId,Rank,Song_x,Artist_x,Year,Song_y,Artist_y,Lyrics,Source,LyricsStatus,GeniusLyrics
4927,27,Bang Bang,"Jessie J, Ariana Grande and Nicki Minaj",2014,bang bang,jessie j ariana grande and nicki minaj,verse 1 jessie j she got a body like an hourglass but i can give it to you all the time she got a booty like a cadillac but i can send you into overdrive oh stop and wait wait for that stop hold up swing your bat see anybody could be bad to you you need a good girl to blow your mind yeah hook jessie j bang bang into the room i know you want it bang bang all over you ill let you have it wait a minute let me take you there ah wait a minute tell you ah bang bang there goes your heart i know you want it back back seat of my car ill let you have it wait a minute let me take you there ah wait a minute tell you ah verse 2 ariana grande she mightve let you hold her hand in school but imma show you how to graduate no i dont need to hear you talk the talk just come and show me what your momma gave oooh yeah your love gotta be baby love but dont say a thing see anybody could be good to you you need a bad girl to blow your mind hook jessie j  ariana grande verse 3 nicki minaj its myx moscato its frizz in a bottle its nicki full throttle its oh oh swimming in the grotto we winning in the lotto we dipping in the pot of blue foam kitten so good its dripping on wood get a ride in the engine that could go batman robbin it bang bang cockin it queen nicki dominant prominent its me jessie and ari if they test me they sorry ride us up like a harley then pull off in this ferrari if he hanging we banging phone ranging he slanging it aint karaoke night but get the mic cause he singing bridge jessie j  nicki minaj b to the a to the n to the g to the uh b to the a to the n to the g to the hey see anybody could be good to you you need a bad girl to blow your mind hook outro nicki minaj overlapping yeah i said bang bang bang bang bang bang,3.0,1,"All winners are in bold as each award is announced
VIDEO OF THE YEAR
Beyoncé – “7/11”
Ed Sheeran – “Thinking Out Loud”
Taylor Swift ft. Kendrick Lamar – “Bad Blood”
Mark Ronson ft. Bruno Mars – “Uptown Funk”
Kendrick Lamar – “Alright”
BEST MALE VIDEO
Ed Sheeran – “Thinking Out Loud”
Mark Ronson ft. Bruno Mars – “Uptown Funk”
Kendrick Lamar – “Alright”
The Weeknd – “Earned It”
Nick Jonas – “Chains”
BEST FEMALE VIDEO
Beyoncé – “7/11”
Taylor Swift – “Blank Space”
Nicki Minaj – “Anaconda”
Sia – “Elastic Heart”
Ellie Goulding – “Love Me Like You Do”
BEST HIP HOP VIDEO
Fetty Wap – “Trap Queen”
Nicki Minaj – “Anaconda”
Kendrick Lamar – “Alright”
Wiz Khalifa ft. Charlie Puth – “See You Again”
Big Sean ft. E-40 – “IDFWU”
BEST POP VIDEO
Beyoncé – “7/11”
Ed Sheeran – “Thinking Out Loud”
Taylor Swift – “Blank Space”
Mark Ronson ft. Bruno Mars – “Uptown Funk”
Maroon 5 – “Sugar”
BEST ROCK VIDEO
Hozier – “Take Me To Church”
Fall Out Boy – “Uma Thurman”
Florence + the Machine – “Ship To Wreck”
Walk the Moon – “Shut Up and Dance”
Arctic Monkeys – “Why’d You Only Call Me When You’re High?”
BEST COLLABORATION
""Bad Blood"" - Taylor Swift feat. Kendrick Lamar
""Uptown Funk"" - Mark Ronson feat. Bruno Mars
""See You Again"" - Wiz Khalifa feat. Charlie Puth
""Love Me Harder"" - Ariana Grande feat. The Weeknd
""Bang Bang"" - Jessie J, Ariana Grande, and Nicki Minaj
MTV ARTIST TO WATCH
Fetty Wap – “Trap Queen”
Vance Joy – “Riptide”
George Ezra – “Budapest”
James Bay – “Hold Back The River”
FKA Twigs – “Pendulum”
BEST VIDEO WITH A SOCIAL MESSAGE
""I Still Love You"" - Jennifer Hudson
""Try"" - Colbie Calliat
""One Man Can Change the World"" - Big Sean feat. Kanye West and John Legend
""American Oxygen"" - Rihanna
""The White Shoes"" - Wale
PROFESSIONAL CATEGORIES
BEST ART DIRECTION
Taylor Swift ft. Kendrick Lamar – “Bad Blood” (Charles Infante)
Snoop Dogg – “So Many Pros” (Jason Fijal)
Jack White – “Would You Fight For My Love” (Jeff Peterson)
The Chemical Brothers – “Go” (Michel Gondry)
Skrillex & Diplo – “Where Are U Now"" with Justin Bieber (Brewer)
BEST CHOREOGRAPHY
Beyoncé – “7/11” (Beyoncé, Chris Grant, Additional choreography: Gabriel Valenciano)
OK Go – “I Won’t Let You Down” (OK Go, air:man and Mori Harano)
Chet Faker – “Gold” (Ryan Heffington)
Ed Sheeran – “Don’t” (Nappy Tabs)
Flying Lotus ft. Kendrick Lamar – “Never Catch Me” (Keone and Mari Madrid)
BEST CINEMATOGRAPHY
Flying Lotus ft. Kendrick Lamar – “Never Catch Me” (Larkin Sieple)
Ed Sheeran – “Thinking Out Loud” (Daniel Pearl)
Taylor Swift ft. Kendrick Lamar – “Bad Blood” (Christopher Probst)
FKA Twigs – “Two Weeks” (Justin Brown)
Alt-J – “Left Hand Free” (Mike Simpson)
BEST DIRECTION
Taylor Swift ft. Kendrick Lamar – “Bad Blood” (Joseph Kahn)
Mark Ronson ft. Bruno Mars – “Uptown Funk” (Bruno Mars & Cameron Duddy)
Kendrick Lamar – “Alright” (Colin Tilley & The Little Homies)
Hozier – “Take Me To Church” (Brendan Canty and Conal Thomson of Feel Good Lost)
Childish Gambino – “Sober” (Hiro Murai)
BEST EDITING
Beyoncé – “7/11” (Beyoncé, Ed Burke, Jonathan Wing)
Ed Sheeran – “Don’t” (Jacquelyn London)
Taylor Swift ft. Kendrick Lamar – “Bad Blood” (Chancler Haynes at Cosmo Street)
A$AP Rocky – “L$D” (Dexter Navy)
Skrillex & Diplo – “Where Are U Now"" with Justin Bieber (Brewer)
BEST VISUAL EFFECTS
Taylor Swift ft. Kendrick Lamar – “Bad Blood” (Ingenuity Studios)
FKA Twigs – “Two Weeks” (Gloria FX, Tomash Kuzmytskyi, and Max Chyzhevskyy)
Childish Gambino – “Telegraph Ave.” (Gloria FX)
Skrillex & Diplo – “Where Are U Now"" with Justin Bieber (Brewer)
SONG OF THE SUMMER
5 Seconds of Summer — “She’s Kinda Hot”
Fetty Wap — “My Way”
Fifth Harmony — “Worth It”
Selena Gomez (featuring ASAP Rocky) — “Good for You”
David Guetta (featuring Nicki Minaj) — “Hey Mama”
Demi Lovato — “Cool for the Summer”
Major Lazer — “Lean On”
OMI — “Cheerleader”
Silento — “Watch Me (Whip/Nae Nae)”
Skrillex and Diplo (featuring Justin Bieber) — “Where Are U Now”
Taylor Swift — “Bad Blood”
The Weeknd — “Can’t Feel My Face”"
4928,28,Latch,Disclosure featuring Sam Smith,2014,latch,disclosure featuring sam smith, you lift my heart up when the rest of me is down you you enchant me even when youre not around if there are boundaries i will try to knock them down im latching on babe now i know what i have foundi feel were close enough i wanna lock in your love i think were close enough could i lock in your love babynow i got you in my space i wont let go of you got you shackled in my embrace im latching on to younow i got you in my space i wont let go of you got you shackled in my embrace im latching on to youim so encaptured got me wrapped up in your touch feel so enamored hold me tight within your clutch how do you do it you got me losing every breath what did you give me to make my heart beat out my chesti feel were close enough i wanna lock in your love i think were close enough could i lock in your love baby i feel were close enough i wanna lock in your love i think were close enough could i lock in your love babynow i got you in my space i wont let go of you got you shackled in my embrace im latching on to younow i got you in my space i wont let go of you got you shackled in my embrace im latching on to youim latching on to you im latching on to you i wont let go of you i wont let go im latching on to you i dont wanna let go i wont let go of you i wont let go i wont let goi wont let go i wont let go ,1.0,1,"Never
Never
Never

You lift my heart up when the rest of me is down
You, you enchant me even when you're not around
If there are boundaries, I will try to knock them down
I’m latching on, babe, now I know what I have found

I feel we're close enough
I wanna lock in your love
I think we're close enough
Could I lock in your love, baby?

Now I've got you in my space
I won't let go of you
Got you shackled in my embrace
I'm latching on to you
Now I've got you in my space
I won't let go of you
Got you shackled in my embrace
I'm latching on to you

I'm so encaptured, got me wrapped up in your touch
Feel so enamoured, hold me tight within your clutch
How do you do it? You got me losing every breath
What did you give me to make my heart beat out my chest?

I feel we're close enough
I wanna lock in your love
I think we're close enough
Could I lock in your love, baby?
I feel we're close enough
I wanna lock in your love
I think we're close enough
Could I lock in your love, baby?

Now I've got you in my space
I won't let go of you
Got you shackled in my embrace
I'm latching on to you
Now I've got you in my space
I won't let go of you
Got you shackled in my embrace
I'm latching on to you

I'm latching on to you
I won't let go of you
I'm latching on to you
I won't let go of you
I won't let go, I won't let go
I won't let go, I won't let go"
4929,29,Maps,Maroon 5,2014,maps,maroon 5, i miss the taste of the sweet life i miss the conversation im searching for a song tonight im changing all of the stations i like to think that we had it all we drew a map to a better place but on that road i took a fall oh baby why did you run awayi was there for you in your darkest times i was there for you in your darkest nightsbut i wonder where were you when i was at my worst down on my knees and you said you had my back so i wonder where were you all the roads you took came back to me so im following the map that leads to you the map that leads to you aint nothing i can do the map that leads to you following following following to you the map that leads to you aint nothing i can do the map that leads to you following following followingi hear your voice in my sleep at night hard to resist temptation cause something strange has come over me now i cant get over you no i just cant get over youi was there for you in your darkest times i was there for you in your darkest nightsbut i wonder where were you when i was at my worst down on my knees and you said you had my back so i wonder where were you all the roads you took came back to me so im following the map that leads to you the map that leads to you aint nothing i can do the map that leads to you following following following to you the map that leads to you aint nothing i can do the map that leads to youoh oh oh oh oh oh yeah yeah yeah oh ohoh i was there for you oh in you darkest times oh i was there for you oh in your darkest nightsoh i was there for you oh in you darkest times oh i was there for you oh in your darkest nightsbut i wonder where were you when i was at my worst down on my knees and you said you had my back so i wonder where were you all the roads you took came back to me so im following the map that leads to you the map that leads to you aint nothing i can do the map that leads to you following following following to you the map that leads to you aint nothing i can do the map that leads to you following following following ,1.0,1,"I miss the taste of a sweeter life
I miss the conversation
I'm searching for a song tonight
I'm changing all of the stations
I like to think that we had it all
We drew a map to a better place
But on that road I took a fall
Oh, baby, why did you run away?

I was there for you
In your darkest times
I was there for you
In your darkest night

But I wonder, where were you?
When I was at my worst
Down on my knees
And you said you had my back
So I wonder, where were you?
All the roads you took came back to me
So I'm following the map that leads to you
The map that leads to you
Ain't nothing I can do
The map that leads to you
Following, following, following to you
The map that leads to you
Ain't nothing I can do
The map that leads to you
Following, following, following

I hear your voice in my sleep at night
Hard to resist temptation
'Cause something strange has come over me
Now, I can't get over you
No, I just can't get over you

I was there for you
In your darkest times
I was there for you
In your darkest night

But I wonder, where were you?
When I was at my worst
Down on my knees
And you said you had my back
So I wonder, where were you?
All the roads you took came back to me
So I'm following the map that leads to you
The map that leads to you
Ain't nothing I can do
The map that leads to you
Following, following, following to you
The map that leads to you
Ain't nothing I can do
The map that leads to you

Oh, oh, oh, ah
Ooh, oh, oh, ah
Yeah, yeah, yeah, ah
Aha, ah, mmm, ah
Oh, I was there for you
Oh, in your darkest times
Oh, I was there for you
Oh, in your darkest night
Oh, I was there for you
Oh, in your darkest times
Oh, I was there for you
Oh, in your darkest night

But I wonder, where were you?
When I was at my worst
Down on my knees
And you said you had my back
So I wonder, where were you?
All the roads you took came back to me
So I'm following the map that leads to you
The map that leads to you
Ain't nothing I can do
The map that leads to you
Following, following, following to you
The map that leads to you
Ain't nothing I can do
The map that leads to you
Following, following, following"
4930,30,Loyal,Chris Brown featuring Lil Wayne and French Montana or Too Short or Tyga,2014,loyal,chris brown featuring lil wayne and french montana too short or tyga, young mula babyi woke up all last night i know this hoes aint right but you was blowin up her phone last night but she aint have a ringer nor her ring on last night ooh nigga thats that nerve why give a bitch your heart when she rather have a purse why give a bitch your inch when she rather have nine you know how the game go she be mine bout half time im the shit ooh nigga thats that nerve you all about her and she all about hers birdman junior in this bitch no flamingos and ive done everything but trust these hoes cb fuck wit mewhen i rich nigga want you and your nigga can do nothing for ya oh these hoes aint loyal whoa these hoes aint loyal yeah yeah let me see just got rich took a broke nigga bitch i can make a broke bitch rich but i dont fuck with broke bitches got a white girl with some fake titties i took her to the bay with me eyes closed smoking marijuana rolling up the bar molly im a rockstar she wanna do drugs smoke weed get drunk she wanna see a nigga trapped she wanna fuck all the rapperswhen i rich nigga want you want you babe and your nigga cant do nothing for ya nothin oh oh these hoes aint loyal no they aint whoa these hoes aint loyal yeah yeah let me seeblack girl with a big booty if she a bad bitch lets get to it right away we up in this club bring me the bottles i know girl that you came in this bitch with your man thats a no no girl all is funny in the air i wanna see you dancejust got rich took a broke nigga bitch i can make a broke bitch rich but i dont fuck with broke bitcheswhen i rich nigga want you want you babe and your nigga cant do nothing for ya no nothin no oh these hoes aint loyal oh no whoa these hoes aint loyal yeah yeah yeah yeah let me seewith ciroc in the system aint no tellin will i fuck em or will i diss em thats what they be yelling im a pimp by blood no relation i dont chase em i replace em lvs hermes dolces them hoes aint loyal they rotatin school me to the game now im on my duty put it her in the lotus she was riding in that hooptie fuck that bitch i got my own hoe fuck your weed got my own smoke had to put my mink back on tell that bitch put a ring back on montanacome on come on girl why you frontin baby show me something when i call her she gon leave and i bet that bottom dollar she gon cheat come on come on girl why you frontin baby show me something you don spent bread on her and its all for nothingwhen i rich nigga want you want you babe and your nigga cant do nothing for ya cant do nothin for you oh these hoes aint loyal oh no whoa these hoes aint loyal yeah yeah let me seewhen i rich nigga want you want you babe and your nigga cant do nothing for ya oh oh these hoes aint loyal no they aint whoa these hoes aint loyal yeah yeah let me see yeah let me see yeah let me see let me see oh these hoes aint loyal ,1.0,1,
4931,31,Best Day of My Life,American Authors,2014,best day of my life,american authors, i had a dream so big and loud i jumped so high i touched the clouds wooooooh wooooooh i stretched my hands out to the sky we danced with monsters through the night wooooooh woooooohim never gonna look back woah never gonna give it up no please dont wake me nowthis is gonna be the best day of my life my liiiiiife this is gonna be the best day of my life my liiiiiifei howled at the moon with friends and then the sun came crashing in wooooooh wooooooh but all the possibilities no limits just epiphanies wooooooh woooooohim never gonna look back woah never gonna give it up no just dont wake me nowthis is gonna be the best day of my life my liiiiiife this is gonna be the best day of my life my liiiiiifei hear it calling outside my window i feel it in my soul soul the stars were burning so bright the sun was out til midnight i say we lose control controlthis is gonna be the best day of my life my liiiiiife this is gonna be the best day of my life my liiiiiife this is gonna be this is gonna be this is gonna be the best day of my life everything is looking up everybody up now this is gonna be the best day of my life my liiiiiife ,1.0,1,"I had a dream so big and loud
I jumped so high, I touched the clouds
(Wo-o-o-o-o-o-oh, wo-o-o-o-o-o-oh)
I stretched my hands out to the sky
We danced with monsters through the night
(Wo-o-o-o-o-o-oh, wo-o-o-o-o-o-oh)

I'm never gonna look back, whoa
Never gonna give it up, no
Just don't wake me now

This is gonna be the best day of my life
My li-i-i-i-i-i-ife
This is gonna be the best day of my life
My li-i-i-i-i-i-ife

I howled at the moon with friends
And then the sun came crashing in
(Wo-o-o-o-o-o-oh, wo-o-o-o-o-o-oh)
But all the possibilities
No limits, just epiphanies
(Wo-o-o-o-o-o-oh, wo-o-o-o-o-o-oh)

I'm never gonna look back, whoa
Never gonna give it up, no
Just don't wake me now

This is gonna be the best day of my life
My li-i-i-i-i-i-ife
This is gonna be the best day of my life
My li-i-i-i-i-i-ife

I hear it calling outside my window
I feel it in my soul (soul)
The stars were burning so bright
The sun was out 'til midnight
I say we lose control (control)
(Wo-o-o-o-o-o-oh)

This is gonna be the best day of my life
My li-i-i-i-i-i-ife
This is gonna be the best day of my life
My li-i-i-i-i-i-ife

This is gonna be the best day of my life
My li-i-i-i-i-i-ife
This is gonna be the best day of my life
My li-i-i-i-i-i-ife

This is gonna be, this is gonna be
This is gonna be the best day of my life
Everything is lookin' up
Everybody up now!
This is gonna be the best day of my life
My li-i-i-i-i-i-ife"
4932,32,Habits (Stay High),Tove Lo,2014,habits stay high,tove lo, uhuh uhuh uhuh i eat my dinner in my bathtub then i go to sex clubs watching freaky people getting it on it doesnt make me nervous if anything im restless yeah ive been around and ive seen it alli get home i got the munchies binge on all my twinkies throw up in the tub then i go to sleep and i drank up all my money days kind of lonelyyoure gone and i got to stay high all the time to keep you off my mind ooh ooh high all the time to keep you off my mind ooh ooh spend my days locked in a haze trying to forget you babe i fall back down gotta stay high all my life to forget im missing youpick up daddies at the playground how i spend my day time loosen up the frown make them feel alive i make it fast and greasy i know my way too easyyoure gone and i got to stay high all the time to keep you off my mind ooh ooh high all the time to keep you off my mind ooh ooh spend my days locked in a haze tryin to forget you babe i fall back down got to stay high all my life to forget im missing youstaying in my play pretend where the fun aint got no end oh cant go home alone again need someone to numb the pain oh staying in my play pretend where the fun aint got no end oh oh cant go home alone again need someone to numb the painyoure gone and i got to stay high all the time to keep you off my mind ooh ooh high all the time to keep you off my mind ooh ooh spend my days locked in a haze tryin to forget you babe i fall back down got to stay high all my life to forget im missing you ,1.0,1,"Oh-oh, oh-oh, oh-oh

I eat my dinner in my bathtub, then I go to sex clubs
Watchin' freaky people gettin' it on
It doesn't make me nervous if anything, I'm restless
Yeah, I've been around and I've seen it all
I get home, I got the munchies, binge on all my Twinkies
Throw up in the tub then I go to sleep
And I drank up all my money, dazed and kinda lonely

You're gone and I gotta stay high
All the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
High, all the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Spend my days locked in a haze, tryna forget you, babe
I fall back down (Back down)
Gotta stay high, all my life, to forget I'm missin' you
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh

Pick up daddies at the playground, how I spend my day time
Loosen up their frown, make 'em feel alive
I make it fast and greasy, I'm numb my way too easy

You're gone and I gotta stay high
All the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
High, all the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Spend my days locked in a haze, tryna forget you, babe
I fall back down (Back down)
Gotta stay high, all my life, to forget I'm missin' you
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh

Staying in my play pretend, where the fun ain't got no end
Oh, can't go home alone again, need someone to numb the pain
Oh, staying in my play pretend, where the fun ain't got no end
Oh, can't go home alone again, need someone to numb the pain

You're gone and I gotta stay high
All the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
High, all the time, to keep you off my mind
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Spend my days locked in a haze, tryna forget you, babe
I fall back down (Back down)
Gotta stay high, all my life, to forget I'm missin' you
Ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh

Oh-oh"
4933,33,Summer,Calvin Harris,2014,summer,calvin harris, when i met you in the summer to my heartbeat sound we fell in love as the leaves turned brownand we could be together baby as long as skies are blue you act so innocent now but you lied so soon when i met you in the summerwhen i met you in the summer to my heartbeat sound we fell in love as the leaves turned brownand we could be together baby as long as skies are blue you act so innocent now but you lied so soon when i met you in the summersummerwhen i met you in the summersummer ,1.0,1,"When I met you in the summer
To my heartbeat's sound
We fell in love as the leaves turned brown
And we could be together, baby
As long as skies are blue
You act so innocent now, but you lied so soon
When I met you in the summer


When I met you in the summer
To my heartbeat's sound
We fell in love as the leaves turned brown
And we could be together, baby
As long as skies are blue
You act so innocent now, but you lied so soon
When I met you in the summer
Summer


When I met you in the summer
Summer"
4934,34,Boom Clap,Charli XCX,2014,boom clap,charli xcx, boom boom boom clapyoure picture perfect blue sunbathing on the moon stars shining as your bones illuminate first kiss just like a drug under your influence you take me over youre the magic in my veins this must be loveboom clap the sound of my heart the beat goes on and on and on and on and boom clap you make me feel good come on to me come on to me now boom clap the sound of my heart the beat goes on and on and on and on and boom clap you make me feel good come on to me come on to me nowno silver or no gold could dress me up so good youre the glitter in the darkness of my world just tell me what to do ill fall right into you going under cast a spell just say the word i feel your loveboom clap the sound of my heart the beat goes on and on and on and on and boom clap you make me feel good come on to me come on to me now boom clap the sound of my heart the beat goes on and on and on and on and boom clap you make me feel good come on to me come on to me nowyou are the light and i will follow you let me lose my shadow you are the sun the glowing halo and you keep burning me up with all of your loveboom clap the sound of my heart the beat goes on and on and on and on and boom clap you make me feel good come on to me come on to me now boom clap the sound of my heart the beat goes on and on and on and on and boom clap you make me feel good come on to me come on to me now boom clap the sound of my heart the beat goes on and on and on and on and boom clap you make me feel good come on to me come on to me now boom clap the sound of my heart the beat goes on and on and on and on and boom clap you make me feel good come on to me come on to me now ,1.0,1,"You're picture-perfect blue
Sunbathing under the moon
Stars shining as your bones illuminate
First kiss just like a drug
Under your influence
You take me over, you're the magic in my veins
This must be love

Boom clap, the sound of my heart
The beat goes on and on and on and on and
Boom clap, you make me feel good
Come on to me, come on to me now
Boom clap, the sound of my heart
The beat goes on and on and on and on and
Boom clap, you make me feel good
Come on to me, come on to me now

No silver or no gold
Could dress me up so good
You're the glitter in the darkness of my world
Just tell me what to do
I'll fall right into you
We're going under cast the spell, just say the word
I feel your love!

Boom clap, the sound of my heart
The beat goes on and on and on and on and
Boom clap, you make me feel good
Come on to me, come on to me now
Boom clap, the sound of my heart
The beat goes on and on and on and on and
Boom clap, you make me feel good
Come on to me, come on to me now

You are the light and I will follow
You let me lose my shadow
You are the sun, the glowing halo
And you keep burning me up with all your love, oh

Boom clap, the sound of my heart
The beat goes on and on and on and on and
Boom clap, you make me feel good
Come on to me, come on to me now
Boom clap, the sound of my heart
The beat goes on and on and on and on and
Boom clap, you make me feel good
Come on to me, come on to me now
Boom clap, the sound of my heart
The beat goes on and on and on and on and
Boom clap, you make me feel good
Come on to me, come on to me now
Boom clap, the sound of my heart
The beat goes on and on and on and on and
Boom clap, you make me feel good
Come on to me, come on to me now"
4935,35,Drunk in Love,Beyoncé featuring Jay-Z,2014,drunk in love,beyonce featuring jay z, intro beyoncÃ©ive been drinking ive been drinking i get filthy when that liquor get into me ive been thinking ive been thinking why cant i keep my fingers off you baby i want you na na why cant i keep my fingers off you baby i want you na naverse 1 beyoncÃ© cigars on ice cigars on ice feeling like an animal with these cameras all in my grill flashing lights flashing lights you got me faded faded faded baby i want you na na cant keep your eyes off my fatty daddy i want you na na drunk in love i want youbridge beyoncÃ© we woke up in the kitchen saying how the hell did this shit happen oh baby drunk in love we be all night last thing i remember is our beautiful bodies grinding off in that club drunk in lovehook beyoncÃ© we be all night love love we be all night love loveverse 2 beyoncÃ© we be all night and everything alright no complaints for my body so fluorescent under these lights boy im drinking walking in my lassemblage im rubbing on it rubrubbing if you scared call that reverend boy im drinking imma bring it right oÃ±ly bring you a gangster wife louis sheets  he sweat it out like washed rags he wet it up boy im drinking im singing on the mic to my boys toys then i fill the tub up halfway then ride it with my surfboard surfboard surfboard graining on that wood graining graining on that wood im swerving on that swerving swerving on that big body been serving all this swerve surfing all of this good goodbridge we woke up in the kitchen saying how the hell did this shit happen oh baby drunk in love we be all night last thing i remember is our beautiful bodies grinding off in that club drunk in lovehook we be all night love love we be all night love loveverse 3 jay z hold up hold up i do say its the shit if i do say so myself if i do say so myself if i do say so myself hold up stumble all in the house tryna backup all of that mouth that you had all in the car talking bout you the baddest bitch thus far talking bout you be repping that 3rd wanna see all that shit that i heard know i sling clint eastwood hope you can handle this curve uh foreplay in a foyer fucked up my warhol slid the panties right to the side aint got the time to take drawers off on sight catch a charge i might beat the box up like mike in 97 i bite im ike turner turn up baby know i dont play now eat the cake anna mae said eat the cake anna mae im nice for yall to reach these heights you gon need g3 4 5 6 flights sleep tight we sex again in the morning your breasteses is my breakfast we going in we be all nighthook beyoncÃ© we be all night love love we be all night love loveverse 4 beyoncÃ© never tired never tired i been sippin thats the only thing thats keeping me on fire me on fire didnt mean to spill that liquor all on my attire ive been drinking watermelon i want your body right here daddy i want you right now cant keep your eyes off my fatty daddy i want youhook beyoncÃ© we be all night love love we be all night love love ,1.0,1,Instrumental
4936,36,Anaconda,Nicki Minaj,2014,anaconda,nicki minaj, my anaconda dont my anaconda dont my anaconda dont want none unless you got buns hunboy toy named troy used to live in detroit big dope dealer money he was gettin some coins was in shootouts with the law but he live in a palace bought me alexander mcqueen he was keeping me stylish now thats real real real gun in my purse bitch i came dressed to kill who wanna go first i had them pushing daffodils im high as hell i only took a half a pill im on some dumb shit by the way what he say he can tell i aint missing no meals come through and fuck him in my automobile let him eat it with his grills and he tellin me to chill and he telling me its real that he love my sex appeal say he dont like em boney he want something he can grab so i pulled up in the jag and i hit him with the jab like dundddundundddundunmy anaconda dont my anaconda dont my anaconda dont want none unless you got buns hunoh my gosh look at her butt oh my gosh look at her butt oh my gosh look at her butt look at her butt look at look at look at look at her buttthis dude named michael used to ride motorcycles dick bigger than a tower i aint talking about eiffels real countryass nigga let me play with his rifle pussy put his ass to sleep now he calling me nyquil now that bang bang bang i let him hit it cause he slang cocaine he toss my salad like his name romaine and when we done i make him buy me balmain im on some dumb shit by the way what he say he can tell i aint missing no meals come through and fuck him in my automobile let him eat it with his grills and he telling me to chill and he telling me its real that he love my sex appeal he say he dont like em boney he want something he can grab so i pulled up in the jag mayweather with the jab like dundddundundddundunmy anaconda dont my anaconda dont my anaconda dont want none unless you got buns hunoh my gosh look at her butt oh my gosh look at her butt oh my gosh look at her butt look at her butt look at look at look at look at her buttlittle in the middle but she got much back little in the middle but she got much back little in the middle but she got much back oh my god look at her buttmy anaconda dont my anaconda dont my anaconda dont want none unless you got buns hun my anaconda dont my anaconda dont dont want none unless you got buns hunoh my gosh look at her butt oh my gosh look at her butt oh my gosh look at her butt look at her butt look at look at look at look at her buttyeah he love this fat ass hahaha yeah this one is for my bitches with a fat ass in the fucking club i said where my fat ass big bitches in the club fuck the skinny bitches fuck the skinny bitches in the club i wanna see all the big fat ass bitches in the muthafuckin club fuck you if you skinny bitches what kyuh haha haha i got a big fat ass ass ass ass come on ,1.0,1,"My anaconda don't, my anaconda don't
My anaconda don't want none unless you got buns, hun

Boy toy named Troy used to live in Detroit
Big dope dealer money, he was gettin' some coins
Was in shootouts with the law, but he live in a palace
Bo-bought me Alexander McQueen, he was keeping me stylish
Now that's real, real, real
Gun in my purse, bitch, I came dressed to kill
Who wanna go first? I had them pushing daffodils
I'm high as hell, I only took a half a pill
I'm on some dumb shit, by the way, what he say?
He can tell I ain't missing no meals
Come through and fuck him in my automobile
Let him eat it with his grills and he tellin' me to chill
And he telling me it's real, that he love my sex appeal
Say he don't like 'em boney, he want something he can grab
So I pulled up in the Jag, and I hit him with the jab like
Dun-d-d-dun-dun-d-d-dun-dun

My anaconda don't, my anaconda don't
My anaconda don't want none unless you got buns, hun

Oh my gosh, look at her butt
Oh my gosh, look at her butt (I-ohhaha)
Oh my gosh, look at her butt
(Look at her butt)
Look at, look at, look at
Look at her butt

Thi-this dude named Michael used to ride motorcycles
Di-dick bigger than a tower, I ain't talking about Eiffel's
Real country-ass nigga, let me play with his rifle
Pussy put his ass to sleep, now he calling me NyQuil
Now that bang, bang, bang
I let him hit it 'cause he slang cocaine
He toss my salad like his name Romaine
And when we done, I make him buy me Balmain
I'm on some dumb shit, by the way, what he say?
He can tell I ain't missing no meals
Come through and fuck him in my automobile
Let him eat it with his grills, and he telling me to chill
And he telling me it's real, that he love my sex appeal
He say he don't like 'em boney, he want something he can grab
So I pulled up in the Jag, Mayweather with the jab like
Dun-d-d-dun-dun-d-d-dun-dun...

My anaconda don't, my anaconda don't
My anaconda don't want none unless you got buns, hun

Oh my gosh, look at her butt
Oh my gosh, look at her butt (I-ohhaha)
Oh my gosh, look at her butt
(Look at her butt)
Look at, look at, look at
Look at her butt

Little in the middle but she got much back
Little in the middle but she got much back
Little in the middle but she got much back
(Oh my God, look at her butt)

My anaconda don't, my anaconda don't
My anaconda don't want none unless you got buns, hun
(Do-don't) My anaconda don't (don't)
(Do-don't) want none unless you got buns, hun

Oh my gosh, look at her butt
Oh my gosh, look at her butt
Oh my gosh, look at her butt
(Look at her butt)
Look at, look at, look at
Look at her butt

Yeah, he love this fat ass, hahahahahahahaha!
Yeah! This one is for my bitches with a fat ass in the fucking club
I said, where my fat ass big bitches in the club?
Fuck those skinny bitches
Fuck those skinny bitches in the club
I wanna see all the big fat-ass bitches in the muthafuckin' club
Fuck you if you skinny, bitches, what?! Kyuh
Hahahaha RRRRRR (Kyuh)
Yeah, I got a big fat ass (ass, ass, ass, ass) (Kyuh!)
Come on!
Hey
Hey
Hey"
