RankId,Rank,Song_x,Artist_x,Year,Song_y,Artist_y,Lyrics,Source,LyricsStatus,GeniusLyrics
314,14,"""She's a Fool""",Lesley Gore,1963,,,,,1,"She dunno that she's a lucky girl
Got the best thing in the whole wide world
Got a love that's hard to find
But the boy I wish was mine

She's a fool
She's a fool
She has his love but treats him cruel

He dunno it but she cheats on him
With a boy like that, it's such a sin
I would never be untrue
I would never make him blue


I know there's gonna come a day
He will tell the girl, 'Be on your way,'
Maybe then he'll turn to me
Then how happy I will be that"
315,15,"""So Much in Love""",The Tymes,1963,,,,,1,"As we stroll along together
Holding hands, walking all alone
So in love are we two, that we don't know what to do
So in love (so in love) in a world all our own (so in love)
As we stroll by the sea together
Under stars twinkling high above
So in love are we two, no one else but me and you
So in love (so in love), so much in love (so in love)
So in love (so in love), so much in love (so in love)
We stroll along together
I tell you I need you oh so much
I love, love you my darling
Can you tell it in my touch?
When we walk down the aisle together
We will vow to be together till we die
So much love have we two, just can't wait to say ""I do""
So in love (so in love) are you and I (you and I)
So in love (so in love) are you and I (you and I)
So in love (so in love) are you and I (you and I)"
316,16,"""Puff, the Magic Dragon""","Peter, Paul and Mary",1963,,,,,1,"Puff, the magic dragon
Lived by the sea
And frolicked in the autumn mist
In a land called Honalee

Little Jackie Paper
Loved that rascal Puff
And brought him strings and sealing wax
And other fancy stuff

Oh, Puff, the magic dragon
Lived by the sea
And frolicked in the autumn mist
In a land called Honalee
Puff, the magic dragon
Lived by the sea
And frolicked in the autumn mist
In a land called Honalee

Together they would travel
On a boat with billowed sail
Jackie kept a look-out
Perched on Puff's gigantic tail

Noble kings and princes
Would bow whene'er they came
Pirate ships would lower their flags
When Puff roared out his name

Oh, Puff, the magic dragon
Lived by the sea
And frolicked in the autumn mist
In a land called Honalee
Puff, the magic dragon
Lived by the sea
And frolicked in the autumn mist
In a land called Honalee

A dragon lives forever
But not so, little boys
Painted wings and giants' rings
Make way for other toys

One grey night it happened
Jackie Paper came no more
And Puff, that mighty dragon
He ceased his fearless roar

His head was bent in sorrow
Green scales fell like rain
Puff no longer went to play
Along the cherry lane

Without his lifelong friend
Puff could not be brave
So Puff, that mighty dragon
Sadly slipped into his cave

Oh, Puff, the magic dragon
Lived by the sea
And frolicked in the Autumn mist
In a land called Honalee
Puff, the magic dragon
Lived by the sea
And frolicked in the Autumn mist
In a land called Honalee"
317,17,"""Blowin' in the Wind""","Peter, Paul and Mary",1963,,,,,1,"How many roads must a man walk down
Before they call him a man?
How many seas must a white dove sail
Before she sleeps in the sand?
How many times must the cannon balls fly
Before they're forever banned?
The answer, my friend, is blowin' in the wind
The answer is blowin' in the wind
How many years must a mountain exist
Before it is washed to the sea?
How many years can some people exist
Before they're allowed to be free?
How many times can a man turn his head
And pretend that he just doesn't see?
The answer, my friend, is blowin' in the wind
The answer is blowin' in the wind
How many times must a man look up
Before he can see the sky?
How many ears must one man have
Before he can hear people cry?
How many deaths will it take 'til he knows
That too many people have died?
The answer, my friend, is blowin' in the wind
The answer is blowin' in the wind
The answer is blowin' in the wind"
318,18,"""I'm Leaving It Up to You""",Dale and Grace,1963,,,,,1,"I'm leavin' it all up to you oh oh
You decide what you're gonna do
Now do you want my love?
Or are we through?
That's why I'm leaving it up to you oh oh
You decide what you're gonna do
Now do you want my love?
Or are we through?
My heart in my hand
I, I don't understand
Baby, what, what have I done wrong?
I worship, I worship the ground that you walk on
That's why I'm leavin' it up to you oh oh
You decide what you're gonna do
Now do you want my love?
Or are we through?"
319,19,"""Deep Purple""",Nino Tempo & April Stevens,1963,,,,,1,"DEEP PURPLE
Nino Tempo & April Stevens
- words by Mitchell Parish, music by Peter De Rose
- written in 1934 as a piano composition - lyrics added in 1939
- #1 hit for Larry Clinton & His Orchestra in 1939
- #20 for Billy Ward And His Dominoes in 1957
- #1 for Nino Tempo & April Stevens in 1963
- #14 for Donny and Marie Osmond in 1976
When the deep purple falls over sleepy garden walls
And the stars begin to flicker in the sky
Through the mist of a memory you wander back to me
Breathing my name with a sigh
In the still of the night once again I hold you tight
Though you're gone, your love lives on when moonlight beams
And as long as my heart will beat, lover we'll always meet
Here in my deep purple dreams
Here in my deep purple dreams
--------"
320,20,"""Wipe Out""",The Surfaris,1963,,,,,1,"Ah ha ha ha ha ha ha ha ha ha ha ha, wipe out"
321,21,"""I Love You Because""",Al Martino,1963,,,,,1,"I love you because you understand, dear
Every single thing I try to do
You're always there to lend a helping hand, dear
I love you most of all because you're you
No matter what the world may say about me
I know your love will always see me through
I love you for the way you never doubt me
But, most of all I love you 'cause you're you
(I love you because the future's brighter)
(The door to happiness shall open wide)
No matter what the world may say about me
I know your love will always see me through
I love you for a hundred thousand reasons
But, most of all I love you 'cause you're you"
322,22,"""Wild Weekend""",The Rebels,1963,,,,,1,"Pd... Musik: Russ Hallett; Aldo Brozzetti; and Jack Sinchaski ℗1963 ...Pd
Pd... ®ReRec1963; Us Ht#8 ...Pd
Pd...  ...Pd
...Pd..."
323,23,"""You're the Reason I'm Living""",Bobby Darin,1963,,,,,1,"You're the reason I'm living
You're the breath that I take
You're the stars in my heaven
You're the sun when I wake
You're the reason I'm living
Oh you carry me through
All of life's little burdens
I'd be lost without you
A long long time ago
When I was down
Wo-o-o you picked me up
And showed me true love
Still could be found
You're the reason I do things
You're the things that I do
You're the reason I'm livin
I'd be lost without you
Come and tell me again
You're the reason I'm living
Oh you carry me through
All of life's little burdens
I'd be lost without you"
324,24,"""Walk Like a Man""",The Four Seasons,1963,,,,,1,"Walk like a man
Oh, how you tried to cut me down to size
Tellin' dirty lies to my friends
But my own father said ""Give her up, don't bother
The world isn't comin' to an end""
(He said)
Walk like a man, talk like a man
Walk like a man my son
No woman's worth crawlin' on the earth
So walk like a man, my son
Bye bye baby, I don't-a mean maybe
Gonna get along somehow
Soon you'll be cryin' on account of all your lyin'
Oh yeah, just look who's laughin' now
(I'm gonna)
Walk like a man, fast as I can
Walk like a man from you
I'll tell the world ""forget about it, girl""
And walk like a man from you"
325,25,"""Mockingbird""",Inez and Charlie Foxx,1963,,,,,1,"Mock (Yeah)
Ing (Yeah)
Bird (Yeah)
Yeah (Yeah)
Mockin'bird, now
Everybody have you heard
He's gonna buy me a mockingbird
And if that mockingbird don't sing
He's gonna buy me a diamond ring
And if that diamond ring won't shine
He's gonna surely break this heart of mine
And that's why I keep on tellin' everybody
Say yeah, yeah whoa, whoa, whoa, whoa, whoa, uh, oh
Hear me now and understand
He's gonna find me some piece of mind
And if that piece of mind won't stay
I'm gonna find myself a better way
And if that better way ain't so
I'll ride with the tide and go with the flow
And that's why I keep on shoutin' in your ear
Say yeah, yeah whoa, whoa, whoa, whoa, whoa, uh, oh
Now, everybody have you heard
She's gonna buy me a mockingbird
Yeah if that mockingbird don't sing
She's gonna buy me a diamond ring
And if that diamond ring won't shine
Yes, it'll surely break this heart of mine
And there's a reason why I keep on tellin' everybody
Say yeah, yeah no, no, no, no, no, no, no, no, no
Listen now and understand
She's gonna find me some piece of mind
Yeah if that piece of mind won't stay
I'm gonna get myself a better way
I might rise above, I might go below
Ride with the tide and go with the flow
And that's the reason why I keep on shoutin' in your ear...
No, no, no, no, no, no, no, now, now, baby"
