RankId,Rank,Song_x,Artist_x,Year,Song_y,Artist_y,Lyrics,Source,LyricsStatus,GeniusLyrics
58,58,The Old Lamp-Lighter,The Browns,1960,,,,,1,"He made the night a little brighter
Wherever he would go
The old lamplighter
Of long, long ago
His snowy hair was so much whiter
Beneath the candle glow
The old lamplighter
Of long, long ago
You'd hear the patter of his feet
As he came toddling down the street
His smile would hide a lonely heart you see
If there were sweethearts in the park
He'd pass a lamp and leave it dark
Remembering the days that used to be
For he recalls when dreams were new
He loves someone who loves him too
Who walks with him alone in memory
He made the night a little brighter
Wherever he would go
The old lamplighter of long, long ago
Now if you look up at the sky
You'll understand the reason why
The little stars at night are all aglow
He turns them on when night is here
He turns them off when dawn is near
The little man we loved of long ago
He made the night a little brighter
Wherever he would go
The old lamplighter
Of long, long ago..."
59,59,Devil or Angel,Bobby Vee,1960,,,,,1,"Devil or angel, I can't make up my mind
Which one you are I'd like to wake up and find
Devil or angel dear, whichever you are
I miss you, I miss you, I mi-i-iss you
Devil or angel please say you'll be mi-i-ine
Love me or leave me, I'll go out of my mind
Devil or angel dear, whichever you are
I need you, I need you, I need you
You look like an angel
Your smile is divine
But you keep me guessin'
Will you ever be mine?
Devil or angel please say you'll be mi-i-ine
Love me or leave, I've made up my mind
Devil or angel dear, whichever you are
I love you, I love you, I-I lo-o-ove you
Devil or angel please say you'll be mi-i-ine
Love me or leave, I've made up my mind
Devil or angel dear, whichever you are
I love you, I love you, I love you"
60,60,Down by the Station,The Four Preps,1960,,,,,1,"Down by the station early in the morning
Met a little girl about as cute as she could be
I turned on my charms and told her that I loved her
I said that she would always be the number one for me
She'd always be my number one girl
I said there'd be no number two or three
Down in the malt shop shortly thereafter
Met another girl about as cute as she could be
I looked for number one and when I didn't see her
I told number two she was the only girl for me
Went to the drug store and nearly lost my life
There I saw my girlfriends, one and two
Standing there together, I knew I was in trouble
But I'm a clever guy I knew what to do
I went on down by the station early in the morning
I was wooing women as cute as they could be
But then I saw another girl lookin kinda pretty
I said I'm through with one and two
I love you number three
I said I love you number three
And here's what she said to me
Just head on down by the station early in the morning
Catch yourself a trolley car that goes into the sea
I want a love that's true sir, not a love like you sir
You weren't true to one and two
You won't be true to me
Down by the station early in the morning
See the little puffer-bellies all in a row
See the station master pull the little handle
Chug, chug, woo, woo, off they go"
61,61,Forever,The Little Dippers,1960,,,,,1,"Hold me, kiss me
Whisper sweetly
That you love me
Forever
Hold me, kiss me
Whisper sweetly
That you love me
Forever"
62,62,Image of a Girl,The Safaris & The Phantom's Band,1960,,,,,1,
63,63,Kiddio,Brook Benton,1960,,,,,1,"I told you, baby, how I feel
One word can close this deal
Baby, be my queen of hearts
Please gimme that love you've got
A-won'tcha say yes?, don'tcha say no
Make me feel good, kiddio
Maybe I'm just wastin' time
Can't get you off my mind
You could make me feel so good
I know you could if you only would
A-won'tcha say yes?, don'tcha say no
Make me feel good, kiddio
I wrote you a six-page letter
I called you on the phone
But you started talkin' 'bout the weather
Kiddio, don'tcha know that's wrong?
I can't stand this playin' 'round
Help me up, don't let me down
Kiss me baby, tell me so
If you love me, let me know
A-won'tcha say yes? don'tcha say no
Make me feel good, kiddio
I wrote you a six-page letter
I even called you on the phone
But you started talkin' 'bout the weather
Kiddio, don'tcha know that's wrong?
I can't stand this playin' 'round
Help me up, don't let me down
A-kiss me baby, tell me so
If you love me, let me know
A-won'tcha say yes?, don'tcha say no
Make me feel good, kiddio
Make me feel so-uh-oh oh good , so, so good, kiddio"
64,64,Mission Bell,Donnie Brooks,1960,,,,,1,"My love is higher than a mission bell (How deep)
Deeper than wishin' well (How strong)
Stronger than a magic spell
My love (Uh huh) for you
It's wider than the widest sea (How long)
Longer than a memory (How sweet)
Sweeter than a honey tree
My love (Uh huh), oh, oh, oh (Uh huh)
My love (Uh huh), mm, mm, mm (Uh huh) for you
Give me your heart of gold
Your heavenly magic touch
To cherish, have, and hold
I need your love so much
(Say that you love me)
(Say those pretty words and I will give my love to you)
My love is warmer than a day in spring (How bright)
Brighter than a diamond ring (How brave)
Braver than a mighty king
My love (Uh huh) for you
It's taller than the tallest tree (How soft)
Softer than a summer breeze
All I ask you, please
Give (Uh huh) your love (Uh huh)
Your love (Uh huh), sweet love (Uh huh) to me
(How high) higher than a mission bell
(How deep) deeper than a wishin' well
(How strong) stronger than a magic spell
(How wide)"
65,65,I Love the Way You Love,Marv Johnson,1960,,,,,1,"The sweet things you do to me like holding my hand
When I'm low you let me know you always understand
And, I know (I love) the way you love
You make me feel so fine
I love the way you love
Because I know you're mine, all mine
I'll never do you wrong, I'll never make-a you cry-why-why
If you stop loving me I know that I'll just die
Because I love (I love the way you love)
Yay, it makes me feel (it makes me feel) so fine
And I love (I love) the way you love
Because I know you're mine, all mine
Folks tell me now and then ""Find somebody new""
I don't care what the people may say, I'm stickin' right here with you
Because I love (I love the way you love)
Yay, yay, I know (it makes me feel so fine)
And I love (I love) the way you love
Because I know you're mine, all mine
(I love the way you love)
(It makes me feel so fine)
(I love the way you love)
(Because I know you're mine, all mine)
Folks tell me now and then ""Find somebody new""
I don't care what the people may say, I'm stickin' right here with you
Because I love (I love the way you love)
Yay, it makes me feel ( it makes me feel) so fine
And I love (I love) the way you love
Because I know you're mine, all mine
One more time!
I love (I love the way you love)
The way you hold me, baby
(It makes me feel so fine)
Yay, a-yay, a-yay
I love (I love) the way you love"
66,66,It's Time to Cry,Paul Anka,1960,,,,,1,"When somebody leaves you, that's the time to cry
When you know you're lonely, you're not the one and only
Who will cry?
When your heart is broken, that's the time to cry
When you know she's left you, you'll know that she has left you
So you can cry
Happiness is what I long for
Loneliness is why I cry
For you have made my heart a slave
And now it's up to you
When somebody leaves you, that's the time to cry
When you know she's left you, you'll know that she has left you
So you can cry"
67,67,Tell Laura I Love Her,Ray Peterson,1960,,,,,1,"Laura and Tommy were lovers
He wanted to give her everything
Flowers, presents
And most of all a wedding ring
He saw a sign for a stock car race
A thousand dollar prize it read
He couldn't get Laura on the phone
So to her mother Tommy said
Tell Laura I love her
Tell Laura I need her
Tell Laura I may be late
I've something to do that cannot wait
He drove his car to the racing ground
He was the youngest driver there
The crowd roared as they started the race
Round the track they drove at a deadly pace
No-one knows what happened that day
Or how his car over-turned in flames
But as they pulled him from the twisted wreck
With his dying breath they heard him say
Tell Laura I love her
Tell Laura I need her
Tell Laura not to cry
My love for her will never die
Now in the chapel where Laura prays
For her Tommy who passed away
It was just for Laura he lived and died
Alone in the chapel she can hear him cry
Tell Laura I love her
Tell Laura I need her
Tell Laura not to cry
My love for her will never die (x 2)"
68,68,Mama,Connie Francis,1960,,,,,1,"When the evening shadows fall
And the lovely day is through
Then with longing I recall
The years I spent with you
Mama, I miss the days
When you were near to guide me
Mama, those happy days
When you were here beside me
Safe in the glow of your love
Sent from the heavens above
Nothing can ever replace
The warmth of your tender embrace
Oh, Mama, until the day
That we're together once more
I'll live in these memories
Until the day that we're together once more"
69,69,Footsteps,Steve Lawrence,1960,,,,,1,"Why did you say goodbye to me
Now I'm as lonely as could be
And as I feel a teardrop fall
I hear your footsteps down the hall
Walkin' away from me
Why did you say goodbye
Why did you make me cry
Now, every day I wonder why
Why, oh why, oh why, oh
Footsteps, footsteps
Footsteps, footsteps
You're such a haunting memory
I pray that you'll come back to me
But as I say my evening prayers
I hear your footsteps on the stairs
Walkin' away from me
Why did you say goodbye
Why did you make me cry
Now, every day I wonder why
Why, oh why, oh why, oh
Footsteps, footsteps
Footsteps, footsteps
Footsteps, footsteps
Footsteps"
70,70,So Sad,The Everly Brothers,1960,,,,,1,"We used to have good times together
But now I feel them slip away
It makes me cry to see love die
So sad to watch good love go bad
Remember how you used to feel dear
You said nothing could change your mind
It breaks my heart, to see us part
So sad to watch good love go bad
Is it any wonder that I feel so blue
When I know for certain that I'm losing you
Remember how you used to feel dear
You said nothing could change your mind
It breaks my heart to see us part
So sad to watch good love go bad
So sad to watch good love go bad"
71,71,That's All You Gotta Do,Brenda Lee,1960,,,,,1,"Anytime you're feeling low
And you got no place to go
You don't have to be blue
Here's all you gotta do
Call me on the telephone
Tell me that you're all alone
And I'll come a runnin' to you
Baby thats all you gotta do
All you gotta do when you're lonesome
Is to call on me
And I'll come a runnin' to you
As a fast as I can
I'll love and squeeze you uh huh huh
I'll try to please you
Cause baby I want you to be my lovin' man
I've been waiting for the chance
Needing you to start a romance
And if you feel the same way too
Here's all you gotta do
Tell me just a how you feel
Tell me that your love is real
And I'll give my heart to you
Baby thats all you gotta do
All you gotta do when you're lonesome
Is to call on me
And I'll come a runnin' to you
As a fast as I can
I'll love and squeeze you uh huh huh
I'll try to please you
Cause baby I want you to be my lovin' man
I've been waiting for the chance
Needing you to start a romance
And if you feel the same way too
Here's all you gotta do
Tell me just a how you feel
Tell me that your love is real
And I'll give my heart to you
Baby thats all you gotta do"
72,72,Walking to New Orleans,Fats Domino,1960,,,,,1,"It's time I'm walkin' to New Orleans
I'm walkin' to New Orleans
I'm going to need two pair of shoes
When I get through walkin' these blues
When I get back to New Orleans
I've got my suitcase in my hand
Now, ain't that a shame
I'm leavin' here today
Yes, I'm goin' back home to stay
Yes, I'm walkin' to New Orleans
You used to be my honey
Till you spent all my money
No use for you to cry
I'll see you bye and bye
Cause I'm walkin' to New Orleans
I've got no time for talkin'
I've got to keep on walkin'
New Orleans is my home
That's the reason why I'm goin'
Yes, I'm walkin' to New Orleans
I'm walkin' to New Orleans
I'm walkin' to New Orleans
I'm walkin' to New Orleans"
73,73,Among My Souvenirs,Connie Francis,1960,,,,,1,"There's nothing left for me of days that used to be
They're just a memory among my souvenirs
Some letters sad and blue, a photograph or two
I see a rose from you among my souvenirs
A few more tokens rest within my treasure chest
And though they do their best to give me consolation
I count them all apart and as the teardrops start
I find a broken heart among my souvenirs
I count them all apart and as the teardrops start
I find a broken heart among my souvenirs"
74,74,Swingin' School,Bobby Rydell,1960,,,,,1,"Chicks, kicks, cats, cool, yeah school!
Yeah, yeah, yeah I go a swingin' school
Where the chicks are kicks and the cats are cool
Well we dance the greatest and we dress the latest
Wo, wo, wo I go a swingin' school
Ah, Bobby Ah! Uh huh! Everythings cool, thats cool
We're glad you go to a swingin' school
My little chick is my heart's desire
Well the way we kiss it puts the school on fire
Ah chicks, kicks, cats, cool, yeah school!
Yeah yeah yeah wail!
After school we have to rendezvous
Gonna plan all the things that we're gonna do
Trade bookin' for cookin' and I'll quit my lookin'
When our days at the school are through
Ah, Bobby Ah! Ah hah! Everythings cool, thats cool
We're glad you go to a swingin' school
We live and love by the golden rule
We're gonna settle down at a swingin' school
Well have a house and car, a swimmin' pool
Wo, wo, wo I go a swingin' school
I said a wo, wo, wo I go a swingin' school"
75,75,A Rockin' Good Way (To Mess Around and Fall in Love),Dinah Washington & Brook Benton,1960,,,,,1,"If you're gonna give me
Good kissin' like that
Honey, don'tcha know
I'm gonna give 'em right back to you
That's a kissin' good way
(That's a kissin' good way)
Ahh, that's a kissin' good way
(That's a kissin' good way)
Now, that's a kissin' good way to mess around and fall in love
(Don't mess around, don't mess around)
If you're gonna start out
By huggin' me tight
Don't mess around
Just a-hug me right
'Cause that's a huggin' good way
(That's a huggin' good way)
Brook, that's a huggin' good way
(That's a huggin' good way)
That's a huggin' good way to mess around and fall in love
(Don't mess around, don't mess around)
You know you called me on the phone
And just because I was alone
Yes, you came around wooin'
Ahh, you'd better ask somebody if you don't know what you're doin'
Now you kissed me
And you rocked my soul
And don't come around knockin'
Rock 'n' roll
'Cause that's a rockin' good way
(That's a rockin' good way)
Yes, that's a rockin' good way
(That's a rockin' good way)
That's a rockin' good way, ah ah, to mess around and fall in love
(Don't mess around, don't mess around)
Well, you know you called me on the phone
And just because I was alone
You came around a-wooin'
You better ask somebody if you don't know what you're doin'
Now that you've kissed me
And rocked my soul
Don't come around knockin'
Rock 'n' roll
That's a rockin' good way
(That's a rockin' good way)
Dinah, that's a rockin' good way
(That's a rockin' good way)
That's a rockin' good way to mess around and fall in love
{It's a rockin' good way
And I love to rock, how 'bout you?
Ahh, baby, you got what it takes
Ah ha, ain't that somethin'?}
{You dig the run, I'll say
Cool, stay out of my spot
Oh yeah, alright, oh yeah
I like to spot though you know, alright
}"
76,76,Stairway to Heaven,Neil Sedaka,1960,,,,,1,"Climb up way up high
Climb up way up high
Climb up way up high
Well a well a well a
Heavenly angel I want you for my girl
When I kissed your sweet sweet lips
I knew that you were out of this world
CHORUS
I'll build a stairway to heaven
I'll climb to the highest star
I'll build a stairway to heaven
Cause heaven is where you are
Well a well a well a
Over the rainbow
That's where I'm going to climb
Way up high where the bluebirds fly
I'm going to love you all the time
CHORUS (x2)
Well a well a well a
I got to be going
Going to leave the world behind
Every day in a heavenly way
You're going to drive me out of my mind
CHORUS
I'll build a stairway to heaven
Cause heaven is where you are
Climb up way up high"
77,77,My Home Town,Paul Anka,1960,,,,,1,"I took a little trip to my home town
I only stopped just to look around
And as I walked along the thorough-fare
There was music playing everywhere
The music came from within my heart
How did it happen how did it start
I only know that I fell in love
I guess the answer lies up above
Oh what a feeling
My heart was reeling
The bells were ringing
The birds were singing
And so the music keep goes on and on
And through the night until the break of dawn
I hear a bird up in the tree
I hear him sing this melody
And so he sings
Ya-ya-ya-ya...
Oh what a feeling
My heart was reeling
The bells were ringing
The birds were singing
And so the music keep goes on and on
And through the night until the break of dawn
And every evening when the sun goes down
I'm with my love in my home town
And so I sing
Ya-ya-ya-ya..."
78,78,Georgia on My Mind,Ray Charles,1960,,,,,1,"(Ah) Georgia
Georgia
The whole day through
(The whole day through)
Just an old, sweet song
Keeps Georgia on my mind
(Georgia on my mind)

I said a-Georgia
Georgia
A song of you
(A song of you)
Comes as sweet and clear
As moonlight through the pines

Other arms a-reach out to me
Other eyes smile tenderly
Still, in the peaceful dreams, I see
The road leads back to you

I said, Georgia, oh, Georgia
No peace I find
Just an old, sweet song
Keeps Georgia on my mind
(Georgia on my mind, oh)

Other arms a-reach out to me
Other eyes smile tenderly
Still, in peaceful dreams, I see
The road leads back to you

Oh, oh
Georgia
Georgia
No peace, no peace I find
Just an old, sweet song
Keeps Georgia on my mind
(Georgia on my mind)

I said, just an old, sweet song
Keeps Georgia on my mind"
79,79,Cherry Pie,Skip and Flip,1960,,,,,1,"Nah, nah, nah
Nah, nah, nah, whoa-oh, whoa-oh
Nah, nah, nah
Nah, nah, nah, whoa-oh, whoa-oh
Cherry, nah-nah-nah cherry pie nah-nah-nah-nah-nah
Cherry, nah-nah-nah cherry pie nah-nah-nah-nah-nah
Cherry, nah-nah-nah cherry pie , whoa so good
Nah, nah
Nah, nah, nah, whoa-oh, whoa-oh
Sugar, nah-nah-nah sugar plum nah-nah-nah-nah-nah
Sugar, nah-nah-nah sugar plum nah-nah-nah-nah-nah
Sugar, nah-nah-nah sugar plum, sweet as they come
Nah, nah, nah, nah, nah, nah
(Da, da, da, da, da)
Like Little Jack Horner sat, sat, sat in the corner
Eating his cherry, cherry pie
I didn't put in a thumb
I didn't pull out a plum
I guess I'm not as great as he, whoa-oh, whoa-oh
Give me nah-nah-nah give me some nah-nah-nah-nah-nah
Give me nah-nah-nah give me some nah-nah-nah-nah-nah
Give me nah-nah-nah give me some cherry, cherry pie
Nah, nah
Nah, nah, nah, whoa-oh, whoa-oh
Nah, nah, nah
Nah, nah, nah cherry pie
Nah, nah, nah
Nah, nah, nah cherry pie
Fade
Nah, nah, nah
Nah, nah, nah cherry pie"
80,80,Wonderful World,Sam Cooke,1960,,,,,1,"Don't know much about history
Don't know much biology
Don't know much about a science book
Don't know much about the French I took

But I do know that I love you
And I know that if you love me, too
What a wonderful world this would be

Don't know much about geography
Don't know much trigonometry
Don't know much about algebra
Don't know what a slide rule is for

But I do know one and one is two
And if this one could be with you
What a wonderful world this would be

Now, I don't claim to be an A student
But I'm trying to be
For maybe by being an A student, baby
I can win your love for me

Don't know much about history
Don't know much biology
Don't know much about a science book
Don't know much about the French I took

But I do know that I love you
And I know that if you love me, too
What a wonderful world this would be

La ta ta ta ta ta ta (History)
Hmm-mm-mm (Biology)
Whoa, la ta ta ta ta ta ta (Science book)
Hmm-mm-mm (French I took)

Yeah, but I do know that I love you
And I know that if you love me, too
What a wonderful world this would be"
